CH271E-41 SP/221　,マチルダ,236.8,x
CH271E-49 SP/221,マチルダ,222.2,x
CH271-35 SP/223,CU小,18.4,x
CH271-35 SP/222,CU小,18.4,x
CH1154-1N SP/196 SP/192,本体=SP/196 パイピング=SP/192,132.7,x
CH1154-1C SP/196 SP/192,本体=SP/196 パイピング=SP/192,170.2,x
CH1154-11N SP/214 SP/199,本体=SP/214 パイピング=SP/199,205.1,x
CH1154-0.5P SP/192 SP/196,本体=SP/192 パイピング=SP/196,100.0,x
CH1154-0.6P SP/192 SP/196,本体=SP/192 パイピング=SP/196,123.7,x
CH232W-03 SP/192,レコルタⅡ,278.8,250.5
CH232W-37 SP/192,クッション,24.6,ok
CH232W-09 SP/192,レコルタⅡ,221.0,204.7
TF943B-20L CHILI17,腰クッション無し 脚色=DB,239.8,ok
TF943B-11R CHILI17,腰クッション無し 脚色=DB,222.2,ok
TF943B-03 CHILI17,腰クッション無し 脚色=DB,295.1,x
TF943B-03 CHILI25,腰クッション無し 脚色=DB,295.1,x
CH232-03C SP/206,only cover ,59.4,x
CH232-08C SP/206,only cover,52.1,x
CH232W-37C SP/206,only cover,11.4,ok
メーターサンプル SP/221,ミミ以外の部分をロックミシン　[生地東京シンコー協賛無償],0.33,x
メーターサンプル SP/222,ミミ以外の部分をロックミシン　[生地東京シンコー協賛無償],0.33,x
メーターサンプル SP/223,ミミ以外の部分をロックミシン　[生地東京シンコー協賛無償],0.33,x
メーターサンプル SP/210,ミミ以外の部分をロックミシン　[生地東京シンコー協賛無償],0.33,x
メーターサンプル SP/211,ミミ以外の部分をロックミシン　[生地東京シンコー協賛無償],0.33,x
メーターサンプル SP/212,ミミ以外の部分をロックミシン　[生地東京シンコー協賛無償],0.33,x
メーターサンプル SP/213,ミミ以外の部分をロックミシン　[生地東京シンコー協賛無償],0.33,x
メーターサンプル SP/214,ミミ以外の部分をロックミシン　[生地東京シンコー協賛無償],0.33,x
布地サンプル SP/221,四方ロックミシン [生地東京シンコー協賛無償],0.25,x
布地サンプル SP/222,四方ロックミシン [生地東京シンコー協賛無償],0.25,x
布地サンプル SP/223,四方ロックミシン [生地東京シンコー協賛無償],0.25,x
布地サンプル SP/210,四方ロックミシン [生地東京シンコー協賛無償],0.25,x
布地サンプル SP/211,四方ロックミシン [生地東京シンコー協賛無償],0.25,x
布地サンプル SP/212,四方ロックミシン [生地東京シンコー協賛無償],0.25,x
布地サンプル SP/213,四方ロックミシン [生地東京シンコー協賛無償],0.25,x
布地サンプル SP/214,四方ロックミシン [生地東京シンコー協賛無償],0.25,x
布地サンプル(A4サイズ) SN/01,A4サイズ 全周ロック,0.83,x
布地サンプル(A4サイズ) SN/02,A4サイズ 全周ロック,0.83,x
布地サンプル(A4サイズ) SN/03,A4サイズ 全周ロック,0.83,x
布地サンプル(A4サイズ) SP/180,A4サイズ 全周ロック,1.01,0.75
布地サンプル(A4サイズ) SP/181,A4サイズ 全周ロック,1.01,0.75
布地サンプル(A4サイズ) SP/182,A4サイズ 全周ロック,1.01,0.75
布地サンプル(A4サイズ) SP/183,A4サイズ 全周ロック,1.01,0.75
布地サンプル(A4サイズ) SP/184,A4サイズ 全周ロック,1.01,0.75
布地サンプル(B5サイズ) SN/01,B5サイズ 全周ロック (ラベル貼り不要),0.3,x
